actor_id,sentence,emotion,emotion_level,text
1049,DFA,Fear,XX,jacket
1049,DFA,Neutral,XX,don't forget a jacket
1049,DFA,Sad,XX,don't forget a jacket
1049,IEO,Anger,HI,it's 11:00
1049,IEO,Anger,LO,it's 11:00
1049,IEO,Anger,MD,it's 11:00
1049,IEO,Disgust,HI,11:00
1049,IEO,Disgust,LO,11:00
1049,IEO,Fear,LO,7:00
1049,IEO,Fear,MD,11 o'clock
1049,IEO,Neutral,XX,11:00
1049,IEO,Sad,LO,11:00
1049,IOM,Anger,XX,I am on my way to the meeting
1049,IOM,Disgust,XX,I'm on my way to the meeting
1049,IOM,Fear,XX,I'm on my way to the meeting
1049,IOM,Happy,XX,I am on my way to the meeting
1049,IOM,Neutral,XX,I am on my way to the meeting
1049,IOM,Sad,XX,I am on my way to the meeting
1049,ITH,Anger,XX,I think I have a doctor's appointment
1049,ITH,Happy,XX,I think I have a doctor's appointment
1049,ITH,Neutral,XX,I think I have a doctor's appointment
1049,ITH,Sad,XX,I think I have a doctor's appointment
1049,ITS,Anger,XX,I think as seen as before
1049,ITS,Happy,XX,I think I've seen this before
1049,ITS,Neutral,XX,I think I've seen this before
1049,ITS,Sad,XX,I think I've seen this before
1049,IWL,Anger,XX,I would like a new alarm clock
1049,IWL,Disgust,XX,I would like a new alarm clock
1049,IWL,Fear,XX,I would like a new alarm clock
1049,IWL,Happy,XX,I would like a new alarm clock
1049,IWL,Neutral,XX,I would like a new alarm clock
1049,IWL,Sad,XX,I would like a new alarm clock
1049,IWW,Anger,XX,I Wonder What this is about
1049,IWW,Disgust,XX,I Wonder What this is about
1049,IWW,Fear,XX,I want to what this is about
1049,IWW,Neutral,XX,I Wonder What this is about
1049,IWW,Sad,XX,I Wonder What this is about
1049,MTI,Anger,XX,maybe tomorrow it will be cold
1049,MTI,Disgust,XX,maybe tomorrow aerobic quotes
1049,MTI,Fear,XX,maybe tomorrow will be cold
1049,MTI,Happy,XX,maybe tomorrow will be cold
1049,MTI,Neutral,XX,maybe tomorrow it will be cold
1049,MTI,Sad,XX,maybe tomorrow it will be cold
1049,TAI,Anger,XX,the airplane is almost full
1049,TAI,Disgust,XX,the airplane is almost
1049,TAI,Fear,XX,air pollution
1049,TAI,Happy,XX,the airplane is almost full
1049,TAI,Neutral,XX,the airplane is almost
1049,TAI,Sad,XX,airplane is almost 4
1049,TIE,Anger,XX,that is exactly what happened
1049,TIE,Disgust,XX,that is exactly what happened
1049,TIE,Fear,XX,when is exactly what happened
1049,TIE,Happy,XX,there is exactly what happened
1049,TIE,Neutral,XX,that is exactly what happened
1049,TIE,Sad,XX,there is exactly what happened
1049,TSI,Fear,XX,snake
1049,TSI,Happy,XX,the surface is flick
1049,TSI,Neutral,XX,surfaces flick
1049,WSI,Anger,XX,what's up in
1049,WSI,Disgust,XX,what's the couple of minutes
1049,WSI,Neutral,XX,what's up in a couple of minutes
1049,WSI,Sad,XX,Mushtaq in a couple of minutes
1050,DFA,Anger,XX,don't forget a jacket
1050,DFA,Disgust,XX,don't forget a jacket
1050,DFA,Fear,XX,don't forget the jacket
1050,DFA,Happy,XX,don't forget a jacket
1050,DFA,Neutral,XX,don't forget to jacket
1050,DFA,Sad,XX,how to get a jacket
1050,IEO,Anger,MD,11:00
1050,IEO,Disgust,MD,11:00
1050,IEO,Happy,HI,is 11:00
1050,IEO,Happy,MD,11:00
1050,IEO,Neutral,XX,is 11 o'clock
1050,IOM,Anger,XX,I'm on my way to the meeting
1050,IOM,Disgust,XX,I am on my way to the meeting
1050,IOM,Happy,XX,I'm on my way to the meeting
1050,IOM,Neutral,XX,I am on my way to the meaning
1050,ITH,Anger,XX,I think I have a doctor's appointment
1050,ITH,Disgust,XX,I think I have a doctor's appointment
1050,ITH,Fear,XX,I think I have a doctor's appointment
1050,ITH,Happy,XX,I think I have a doctor's appointment
1050,ITH,Sad,XX,I think I have a doctor's appointment
1050,ITS,Anger,XX,Africa sing this picture
1050,ITS,Disgust,XX,I think I've seen
1050,ITS,Fear,XX,I have seen this before
1050,ITS,Happy,XX,I think I've seen this before
1050,ITS,Neutral,XX,I think I've seen this before
1050,IWL,Anger,XX,I would like a new alarm clock
1050,IWL,Disgust,XX,I would like a new alarm clock
1050,IWL,Fear,XX,I would like a new alarm clock
1050,IWL,Happy,XX,I would like a new alarm clock
1050,IWL,Neutral,XX,like a new alarm clock
1050,IWL,Sad,XX,I would like
1050,IWW,Disgust,XX,I Wonder What this is about
1050,IWW,Happy,XX,I want to put this is about
1050,IWW,Neutral,XX,I want about this is about
1050,MTI,Anger,XX,maybe tomorrow it will be told
1050,MTI,Disgust,XX,maybe tomorrow it will be cold
1050,MTI,Fear,XX,maybe tomorrow it will be called
1050,MTI,Happy,XX,maybe tomorrow will be cold
1050,MTI,Neutral,XX,maybe tomorrow it will be cold
1050,MTI,Sad,XX,maybe tomorrow it will be called
1050,TAI,Anger,XX,bear play the song
1050,TAI,Disgust,XX,the airplane is almost fall
1050,TAI,Neutral,XX,prayer time is almost 4
1050,TAI,Sad,XX,airplane is almost for
1050,TIE,Anger,XX,that is exactly what happened
1050,TIE,Disgust,XX,that is exactly what happened
1050,TIE,Happy,XX,that is exactly what happened
1050,TIE,Neutral,XX,that is exactly what happened
1050,TSI,Disgust,XX,the surface
1050,TSI,Happy,XX,the surface is slake
1050,TSI,Neutral,XX,the surfaces like
1050,WSI,Anger,XX,couple of minutes
1050,WSI,Disgust,XX,stop in a couple of minutes
1050,WSI,Happy,XX,will stop in a couple of minutes
1050,WSI,Neutral,XX,what's happening couple of minutes
1051,DFA,Anger,XX,don't forget a jacket
1051,DFA,Disgust,XX,don't forget the jacket
1051,DFA,Fear,XX,don't forget to jacket
1051,DFA,Happy,XX,don't forget to jacket
1051,DFA,Neutral,XX,don't forget to jacket
1051,IEO,Anger,MD,it's 11 O'Clock
1051,IEO,Disgust,HI,it's 11:00
1051,IEO,Disgust,MD,it's 11:00
1051,IEO,Fear,HI,it's 11:00
1051,IEO,Happy,HI,it's 11:00
1051,IEO,Happy,LO,it's 11:00
1051,IEO,Happy,MD,it's 11:00
1051,IEO,Neutral,XX,it's 11 O'Clock
1051,IOM,Anger,XX,I am on my way to the meeting
1051,IOM,Disgust,XX,I am on my way to the meeting
1051,IOM,Fear,XX,I'm on my way to the meeting
1051,IOM,Neutral,XX,I am on my way to meaning
1051,ITH,Anger,XX,I think I have a doctor's appointment
1051,ITH,Disgust,XX,I think I have a doctor's appointment
1051,ITH,Fear,XX,I think I have a doctor's appointment
1051,ITH,Happy,XX,I think I have a doctor's appointment
1051,ITH,Neutral,XX,I think I have a doctor's appointment
1051,ITS,Anger,XX,I think I've seen this before
1051,ITS,Disgust,XX,Aadhar Card see this before
1051,ITS,Happy,XX,I think I've seen this before
1051,ITS,Neutral,XX,I think I've seen this before
1051,ITS,Sad,XX,I think I've seen this before
1051,IWL,Anger,XX,I would like to do alarm clock
1051,IWL,Happy,XX,I would like a new alarm clock
1051,IWL,Neutral,XX,I would like a new alarm clock
1051,IWL,Sad,XX,I would like to new alarm clock
1051,IWW,Anger,XX,I Wonder What this is about
1051,IWW,Disgust,XX,I want to purchase about
1051,IWW,Happy,XX,I want to what this is about
1051,IWW,Neutral,XX,I Wonder What this is about
1051,IWW,Sad,XX,I want about this is about
1051,MTI,Anger,XX,baby tomorrow it will be called
1051,MTI,Disgust,XX,baby tomorrow will be called
1051,MTI,Fear,XX,baby tomorrow will be cold
1051,MTI,Happy,XX,baby tomorrow will be called
1051,MTI,Neutral,XX,baby tomorrow what will be cold
1051,MTI,Sad,XX,baby tomorrow will be cold
1051,TAI,Anger,XX,the airplane is almost fall
1051,TAI,Disgust,XX,play the song most fa
1051,TAI,Fear,XX,do you play This almost 4
1051,TAI,Happy,XX,the airplane is almost for
1051,TAI,Neutral,XX,the airplane is almost full
1051,TAI,Sad,XX,we are playing is almost 4
1051,TIE,Anger,XX,that is exactly what happened
1051,TIE,Disgust,XX,that is exactly what happened
1051,TIE,Fear,XX,that is exactly what happened
1051,TIE,Happy,XX,that is exactly what happened
1051,TIE,Neutral,XX,does exactly what happened
1051,TSI,Anger,XX,the surfaces slake
1051,TSI,Disgust,XX,services lake
1051,TSI,Fear,XX,the surfaces flag
1051,TSI,Happy,XX,the surfaces like
1051,TSI,Neutral,XX,the surfaces like
1051,TSI,Sad,XX,surfaces
1051,WSI,Anger,XX,will stop the couple of minutes
1051,WSI,Disgust,XX,will stop in a couple of minutes
1051,WSI,Fear,XX,what's up in a couple of minutes
1051,WSI,Happy,XX,will stop in a couple of minutes
1051,WSI,Neutral,XX,will stop in a couple of minutes
1052,DFA,Anger,XX,don't forget a jacket
1052,DFA,Fear,XX,don't forget a jacket
1052,DFA,Neutral,XX,don't forget a jacket
1052,DFA,Sad,XX,don't forget a jacket
1052,IEO,Anger,HI,it's 11:00
1052,IEO,Anger,LO,it's 11:00
1052,IEO,Anger,MD,it's a 11:00
1052,IEO,Disgust,HI,it's 11:00
1052,IEO,Fear,HI,11:00
1052,IEO,Fear,MD,it's 11:00
1052,IEO,Neutral,XX,it's 11:00
1052,IEO,Sad,LO,it's 11 O'Clock
1052,IOM,Anger,XX,I am on my way to the meeting
1052,IOM,Disgust,XX,I am on my way to the meeting
1052,IOM,Fear,XX,I am on my way to the meeting
1052,IOM,Happy,XX,I am always a meeting
1052,IOM,Neutral,XX,I am on my way to the meeting
1052,IOM,Sad,XX,I am on my way to the meeting
1052,ITH,Anger,XX,I think I have a doctor's appointment
1052,ITH,Disgust,XX,I think I have a doctor's appointment
1052,ITH,Fear,XX,I think I have a doctor's appointment
1052,ITH,Happy,XX,I think I have a doctor's appointment
1052,ITH,Neutral,XX,I think I have a doctor's appointment
1052,ITH,Sad,XX,I think I have a doctor's appointment
1052,ITS,Anger,XX,I think I've seen this before
1052,ITS,Happy,XX,I think I've seen this before
1052,ITS,Neutral,XX,I think I've seen this before
1052,ITS,Sad,XX,I think I have seen this before
1052,IWL,Anger,XX,I would like a new alarm clock
1052,IWL,Disgust,XX,I would like a new alarm clock
1052,IWL,Fear,XX,I would like to new alarm clock
1052,IWL,Happy,XX,I would like a new alarm clock
1052,IWL,Neutral,XX,I would like a new alarm clock
1052,IWL,Sad,XX,I would like a new alarm clock
1052,IWW,Disgust,XX,Andhra Pradesh is about
1052,IWW,Fear,XX,I Wonder What this is about
1052,IWW,Happy,XX,I want about this is about
1052,IWW,Neutral,XX,I Wonder What this is about
1052,IWW,Sad,XX,I Wonder What this is about
1052,MTI,Anger,XX,maybe tomorrow it will be called
1052,MTI,Disgust,XX,maybe tomorrow it will be cold
1052,MTI,Fear,XX,maybe tomorrow it will be cold
1052,MTI,Happy,XX,maybe tomorrow will be called
1052,MTI,Neutral,XX,maybe tomorrow it will be cold
1052,MTI,Sad,XX,maybe tomorrow it will be cold
1052,TAI,Anger,XX,the airplane is almost fall
1052,TAI,Disgust,XX,the airplane is almost 4
1052,TAI,Fear,XX,the airplane is almost full
1052,TAI,Happy,XX,real place almost 4
1052,TAI,Neutral,XX,the airplane is almost full
1052,TAI,Sad,XX,we are playing is almost 4
1052,TIE,Anger,XX,that is exactly what happened
1052,TIE,Disgust,XX,what is exactly what happened
1052,TIE,Fear,XX,that is exactly what happened
1052,TIE,Happy,XX,that is exactly what happened
1052,TIE,Neutral,XX,that is exactly what happened
1052,TIE,Sad,XX,that is exactly what happened
1052,TSI,Anger,XX,the surface flick
1052,TSI,Fear,XX,the surface is flick
1052,TSI,Happy,XX,the services slick
1052,TSI,Neutral,XX,the surface like
1052,TSI,Sad,XX,the surfaces like
1052,WSI,Anger,XX,bus stop in a couple of minutes
1052,WSI,Disgust,XX,will stop in a couple of minutes
1052,WSI,Neutral,XX,will stop in a couple of minutes
1052,WSI,Sad,XX,what's up in a couple of minutes
1053,DFA,Anger,XX,don't forget a jacket
1053,DFA,Disgust,XX,don't forget a jacket
1053,DFA,Fear,XX,don't forget to jacket
1053,DFA,Happy,XX,don't forget a jacket
1053,DFA,Neutral,XX,don't forget the jacket
1053,DFA,Sad,XX,don't forget the jacket
1053,IEO,Anger,HI,it's 11 O'Clock
1053,IEO,Anger,MD,at 11:00
1053,IEO,Fear,HI,it's 11:00
1053,IEO,Sad,HI,it's 11:00
1053,IOM,Anger,XX,I am on my way to the meeting
1053,IOM,Disgust,XX,I am on my way to the meeting
1053,IOM,Fear,XX,I am on my way to the meeting
1053,IOM,Happy,XX,I am on my way to the meeting
1053,IOM,Neutral,XX,I am on my way to the
1053,IOM,Sad,XX,turn on my way to the meeting
1053,ITH,Anger,XX,I think I have a doctor's appointment
1053,ITH,Disgust,XX,I think I have a doctor's appointment
1053,ITH,Fear,XX,I think I have a doctor's appointment
1053,ITH,Happy,XX,I think I have a doctor's appointment
1053,ITH,Neutral,XX,I think I have a doctor's appointment
1053,ITH,Sad,XX,I think I have a doctor's appointment
1053,ITS,Anger,XX,I think I've seen this before
1053,ITS,Fear,XX,I think I've seen it before
1053,ITS,Happy,XX,I will have seen this before
1053,ITS,Neutral,XX,I think I've seen this before
1053,IWL,Anger,XX,I would like a new alarm clock
1053,IWL,Disgust,XX,I would like a new alarm clock
1053,IWL,Fear,XX,I would like a new alarm clock
1053,IWL,Happy,XX,I would like a new alarm clock
1053,IWL,Neutral,XX,I would like a new alarm clock
1053,IWL,Sad,XX,I would like a new alarm clock
1053,IWW,Anger,XX,I want to with this is about
1053,IWW,Disgust,XX,I want this is about
1053,IWW,Neutral,XX,I want to with this is about
1053,MTI,Anger,XX,baby tomorrow will be cold
1053,MTI,Disgust,XX,maybe tomorrow will be cold
1053,MTI,Fear,XX,maybe tomorrow will be cold
1053,MTI,Happy,XX,maybe tomorrow will be cold
1053,MTI,Neutral,XX,maybe tomorrow it will be cold
1053,TAI,Anger,XX,the airplane is almost full
1053,TAI,Disgust,XX,the airplane is almost fall
1053,TAI,Fear,XX,we have played is almost fall
1053,TAI,Happy,XX,the airplane is almost for
1053,TAI,Neutral,XX,the airplane is almost for
1053,TIE,Anger,XX,that is exactly what happened
1053,TIE,Disgust,XX,there is exactly what happened
1053,TIE,Fear,XX,that is exactly what happened
1053,TIE,Happy,XX,that is exactly what happened
1053,TIE,Neutral,XX,that is exactly what happened
1053,TIE,Sad,XX,exactly what happened
1053,TSI,Anger,XX,the surface is sweet
1053,TSI,Disgust,XX,the surfaces like
1053,TSI,Happy,XX,the surfaces flick
1053,TSI,Neutral,XX,the surface is flick
1053,WSI,Anger,XX,what's up in a couple of minutes
1053,WSI,Disgust,XX,stop in a couple of minutes
1053,WSI,Happy,XX,couple of minutes
1053,WSI,Neutral,XX,what's up in a couple of minutes
1054,DFA,Anger,XX,don't forget to jacket
1054,DFA,Disgust,XX,don't forget the jacket
1054,DFA,Neutral,XX,don't forget a jacket
1054,IEO,Anger,HI,it's 11:00
1054,IEO,Anger,LO,it's 11:00
1054,IEO,Disgust,HI,it's 11:00
1054,IEO,Happy,HI,set alarm clock
1054,IOM,Anger,XX,I am on my way to the meeting
1054,IOM,Disgust,XX,I am on my way the meeting
1054,IOM,Neutral,XX,turn on my way to the meeting
1054,ITH,Anger,XX,I think I have a doctor's appointment
1054,ITH,Disgust,XX,I think I have a doctor's appointment
1054,ITH,Fear,XX,I think I have a doctor's appointment
1054,ITH,Sad,XX,I think I have a doctor's appointment
1054,ITS,Disgust,XX,I think I've seen this before
1054,ITS,Neutral,XX,I think I've seen this before
1054,IWL,Anger,XX,I would like a new alarm clock
1054,IWL,Disgust,XX,I would like a new alarm clock
1054,IWL,Happy,XX,I would like a new alarm clock
1054,IWL,Neutral,XX,I would like a new alarm clock
1054,MTI,Anger,XX,maybe tomorrow will be cold
1054,MTI,Disgust,XX,maybe tomorrow it will be called
1054,MTI,Happy,XX,maybe tomorrow it will be cold
1054,MTI,Neutral,XX,maybe tomorrow it will be cold
1054,MTI,Sad,XX,maybe tomorrow you will be cold
1054,TAI,Anger,XX,the airplane is almost 4
1054,TAI,Sad,XX,airplane is almost 4
1054,TIE,Anger,XX,that is exactly what happened
1054,TIE,Disgust,XX,that is exactly what happened
1054,TIE,Happy,XX,that is exactly what happened
1054,TIE,Neutral,XX,that is exactly what happened
1054,TSI,Anger,XX,the surfaces like
1054,TSI,Happy,XX,the surfaces flag
1054,TSI,Neutral,XX,the surface is sick
1054,WSI,Anger,XX,will stop in a couple of minutes
1055,DFA,Anger,XX,don't forget a jacket
1055,DFA,Disgust,XX,don't forget a jacket
1055,DFA,Fear,XX,don't forget to jacket
1055,DFA,Neutral,XX,don't forget a jacket
1055,DFA,Sad,XX,don't forget to jacket
1055,IEO,Anger,LO,it's 11:00
1055,IEO,Anger,MD,it's 11:00
1055,IEO,Disgust,HI,it's 11:00
1055,IEO,Happy,HI,it's 11 O'Clock
1055,IEO,Happy,MD,it's 11 O'Clock
1055,IOM,Anger,XX,I am on my way to the meeting
1055,IOM,Disgust,XX,I am on my way to the meeting
1055,IOM,Neutral,XX,I'm on my way to the meeting
1055,IOM,Sad,XX,I am on my way to the meeting
1055,ITH,Anger,XX,I think I have a doctor's appointment
1055,ITH,Disgust,XX,I think I have a doctor's appointment
1055,ITH,Neutral,XX,I think I have a doctor's appointment
1055,ITH,Sad,XX,I think I have a doctor's appointment
1055,ITS,Anger,XX,I think I've seen this before
1055,ITS,Disgust,XX,I think I've seen this before
1055,ITS,Fear,XX,you can see this before
1055,ITS,Neutral,XX,I think I've seen this before
1055,ITS,Sad,XX,I think I've seen this before
1055,IWL,Anger,XX,I would like a new alarm clock
1055,IWL,Disgust,XX,I would like a new alarm clock
1055,IWL,Fear,XX,I would like a new alarm clock
1055,IWL,Happy,XX,I would like a new alarm clock
1055,IWL,Neutral,XX,I would like a new alarm clock
1055,IWL,Sad,XX,I would like a new alarm clock
1055,IWW,Disgust,XX,I Wonder What this is about
1055,MTI,Anger,XX,baby tomorrow will be cold
1055,MTI,Disgust,XX,maybe tomorrow will be cold
1055,MTI,Fear,XX,maybe tomorrow will be cold
1055,MTI,Neutral,XX,maybe tomorrow it will be cold
1055,MTI,Sad,XX,maybe tomorrow will be cold
1055,TAI,Anger,XX,airplane is almost 4
1055,TIE,Anger,XX,that is exactly what happened
1055,TIE,Disgust,XX,that is exactly what happened
1055,TIE,Happy,XX,there is exactly what happened
1055,TIE,Neutral,XX,that is exactly what happen
1055,TIE,Sad,XX,that is exactly what happened
1055,TSI,Anger,XX,the surfaces like
1055,TSI,Neutral,XX,the surface is flick
1055,TSI,Sad,XX,the surfaces flick
1055,WSI,Anger,XX,will stop in a couple of minutes
1055,WSI,Neutral,XX,will stop in a couple of minutes
1055,WSI,Sad,XX,will stop in a couple of minutes
1056,DFA,Anger,XX,don't forget a jacket
1056,DFA,Disgust,XX,don't forget a jacket
1056,DFA,Fear,XX,don't forget the jacket
1056,DFA,Happy,XX,don't forget the jacket
1056,DFA,Neutral,XX,don't forget a jacket
1056,DFA,Sad,XX,don't forget the jacket
1056,IEO,Anger,LO,it's a 11:00
1056,IEO,Anger,MD,it's available a black
1056,IEO,Disgust,HI,it's a little a clock
1056,IEO,Disgust,LO,it's 11 O'Clock
1056,IEO,Disgust,MD,it's 11 O'Clock
1056,IEO,Fear,HI,it's a 11:00
1056,IEO,Happy,MD,it's 11:00
1056,IOM,Anger,XX,I am on my way to the meeting
1056,IOM,Neutral,XX,I'm on my way to the meeting
1056,ITS,Anger,XX,I think I've seen this before
1056,ITS,Happy,XX,I think I've seen this before
1056,ITS,Neutral,XX,I think I've seen this before
1056,IWL,Anger,XX,I would like to do a long clock
1056,IWL,Disgust,XX,I would like a new alarm
1056,IWL,Fear,XX,I would like to know alarm clock
1056,IWL,Happy,XX,I would like to do a long clock
1056,IWL,Neutral,XX,I would like a new alarm clock
1056,IWL,Sad,XX,I would like a new alarm clock
1056,IWW,Anger,XX,I want to what this is about
1056,IWW,Disgust,XX,I want to what this is about
1056,IWW,Fear,XX,what this is about
1056,IWW,Neutral,XX,I want to work this is about
1056,MTI,Anger,XX,maybe tomorrow will be cold
1056,MTI,Disgust,XX,maybe tomorrow will be cold
1056,MTI,Fear,XX,baby tomorrow will be
1056,MTI,Happy,XX,maybe tomorrow will be cold
1056,MTI,Neutral,XX,maybe tomorrow it will be cold
1056,MTI,Sad,XX,maybe tomorrow will be cold
1056,TAI,Anger,XX,maybe tomorrow will be cold
1056,TAI,Disgust,XX,the airplane is almost full
1056,TAI,Happy,XX,the airplane is almost 4
1056,TAI,Neutral,XX,the airplane is almost
1056,TIE,Anger,XX,that is exactly what happened
1056,TIE,Disgust,XX,there is exactly what happened
1056,TIE,Fear,XX,that is exactly what happened
1056,TIE,Happy,XX,that is exactly what happened
1056,TIE,Neutral,XX,that is exactly what happened
1056,TIE,Sad,XX,that is exactly what happened
1056,TSI,Anger,XX,the surface is flick
1056,TSI,Disgust,XX,the surfaces like
1056,TSI,Happy,XX,the surface is flick
1056,TSI,Neutral,XX,the surface is SL
1056,WSI,Anger,XX,will start in a couple of minutes
1056,WSI,Fear,XX,what's up in a couple of minutes
1056,WSI,Happy,XX,what's up in a couple of minutes
1056,WSI,Neutral,XX,will you stop in a couple of minutes
1056,WSI,Sad,XX,will stop in a couple of minutes
1057,DFA,Anger,XX,don't forget a jacket
1057,DFA,Neutral,XX,don't forget a jacket
1057,IEO,Anger,HI,it's 11
1057,IEO,Anger,MD,it's 11:00
1057,IEO,Disgust,HI,it's 11 O'Clock
1057,IOM,Anger,XX,I am on my way to the meeting
1057,IOM,Disgust,XX,a moment in the meeting
1057,IOM,Fear,XX,remember when the meeting
1057,IOM,Happy,XX,what is the meaning
1057,IOM,Neutral,XX,I'm on my way to the meeting
1057,IOM,Sad,XX,what is the meaning
1057,ITH,Anger,XX,I think I have a doctor's appointment
1057,ITH,Disgust,XX,doctors appointment
1057,ITH,Fear,XX,I have daughters boyfriend
1057,ITH,Neutral,XX,I think I have a doctor's appointment
1057,ITS,Anger,XX,I think I've seen this before
1057,ITS,Sad,XX,are you serious before
1057,IWL,Anger,XX,I would like a new alarm clock
1057,IWL,Disgust,XX,I would like to new alarm clock
1057,IWL,Fear,XX,I would like you one cock
1057,IWL,Happy,XX,I would like a new alarm clock
1057,IWL,Neutral,XX,I would like a new alarm clock
1057,IWL,Sad,XX,I would like a new alarm clock
1057,IWW,Anger,XX,I want about this is about
1057,IWW,Disgust,XX,I want know this is about
1057,IWW,Fear,XX,how much this is about
1057,IWW,Happy,XX,I want this is about
1057,IWW,Neutral,XX,I want to know this is about
1057,IWW,Sad,XX,I want to know this is about
1057,MTI,Anger,XX,maybe tomorrow it will be cold
1057,MTI,Disgust,XX,maybe tomorrow will be cold
1057,MTI,Happy,XX,maybe tomorrow it will be cold
1057,MTI,Neutral,XX,maybe tomorrow it will be cold
1057,MTI,Sad,XX,maybe tomorrow it will be cold
1057,TAI,Anger,XX,bear Plains almost fall
1057,TAI,Disgust,XX,we are playing is almost 4
1057,TAI,Fear,XX,Fear Files almost fall
1057,TAI,Neutral,XX,airplane is almost fall
1057,TIE,Anger,XX,there is exactly what happened
1057,TIE,Disgust,XX,what happened
1057,TIE,Fear,XX,there is exactly what happened
1057,TIE,Happy,XX,that is exactly what happened
1057,TIE,Neutral,XX,where exactly what happened
1057,TIE,Sad,XX,that is exactly what happened
1057,TSI,Anger,XX,the surface is flick
1057,TSI,Disgust,XX,the surfaces like
1057,TSI,Fear,XX,services slick
1057,TSI,Happy,XX,the service is like
1057,TSI,Neutral,XX,the surface is flick
1057,TSI,Sad,XX,the surfaces like
1057,WSI,Anger,XX,what's up in a couple of minutes
1057,WSI,Disgust,XX,what's the weather
1057,WSI,Fear,XX,stop in a couple of minutes
1057,WSI,Neutral,XX,stop in a couple of minutes
1058,DFA,Anger,XX,don't forget a jacket
1058,DFA,Disgust,XX,don't forget it jacket
1058,DFA,Fear,XX,don't forget the jacket
1058,DFA,Happy,XX,don't forget a jacket
1058,DFA,Neutral,XX,don't forget a jacket
1058,DFA,Sad,XX,don't forget to jacket
1058,IEO,Anger,LO,it's 11:00
1058,IEO,Anger,MD,it's 11 O'Clock
1058,IEO,Disgust,HI,it's 11 O'Clock
1058,IEO,Disgust,LO,it's 11 O'Clock
1058,IEO,Happy,LO,it's 11:00
1058,IEO,Neutral,XX,it's 11:00
1058,IOM,Anger,XX,I am on my way to the meeting
1058,IOM,Disgust,XX,I am on my way to the meeting
1058,IOM,Fear,XX,I'm on my way to the meeting
1058,IOM,Happy,XX,I am on my way to the meeting
1058,IOM,Neutral,XX,I am on my way to the meeting
1058,ITH,Anger,XX,I think I have a doctor's appointment
1058,ITH,Disgust,XX,I think I have a doctor's appointment
1058,ITH,Fear,XX,I think I have a doctor's appointment
1058,ITH,Happy,XX,I think I have a doctor's appointment
1058,ITH,Neutral,XX,I think I have a doctor's appointment
1058,ITH,Sad,XX,I think I have a doctor's appointment
1058,ITS,Anger,XX,I think I've seen this before
1058,ITS,Disgust,XX,I think I've seen this before
1058,ITS,Fear,XX,I think I've seen this before
1058,ITS,Happy,XX,I think I've seen this before
1058,ITS,Neutral,XX,I think I've seen this before
1058,ITS,Sad,XX,I think I'll seeing this before
1058,IWL,Anger,XX,I would like a new alarm clock
1058,IWL,Disgust,XX,I would like a new alarm clock
1058,IWL,Happy,XX,I would like a new alarm clock
1058,IWL,Neutral,XX,I would like a new alarm clock
1058,IWL,Sad,XX,I would like a new alarm clock
1058,IWW,Anger,XX,I Wonder What this is about
1058,IWW,Disgust,XX,I Wonder What this is about
1058,IWW,Neutral,XX,I Wonder What this is about
1058,IWW,Sad,XX,I Wonder What this is about
1058,MTI,Anger,XX,maybe tomorrow it will be cold
1058,MTI,Fear,XX,maybe tomorrow we will be cold
1058,MTI,Happy,XX,maybe tomorrow it will be called
1058,MTI,Neutral,XX,maybe tomorrow it will be called
1058,MTI,Sad,XX,maybe tomorrow it will be called
1058,TAI,Anger,XX,the airplane is almost 4
1058,TAI,Fear,XX,you play the songs for
1058,TAI,Neutral,XX,the airplane is almost for
1058,TAI,Sad,XX,airplane is almost for
1058,TIE,Anger,XX,that is exactly what happened
1058,TIE,Disgust,XX,what happened
1058,TIE,Fear,XX,that is exactly what happened
1058,TIE,Happy,XX,that is exactly what happened
1058,TIE,Neutral,XX,that is exactly what happened
1058,TIE,Sad,XX,that is exactly what happened
1058,TSI,Disgust,XX,surfaces flag
1058,TSI,Neutral,XX,the surface is flat
1058,TSI,Sad,XX,surfaces work
1058,WSI,Anger,XX,Ustad in a couple of minutes
1058,WSI,Disgust,XX,will start in a couple of minutes
1058,WSI,Fear,XX,4 minutes
1058,WSI,Neutral,XX,will stop in a couple of minutes
1059,DFA,Anger,XX,don't forget the jacket
1059,DFA,Disgust,XX,don't forget that jacket
1059,DFA,Fear,XX,don't forget the jacket
1059,DFA,Happy,XX,don't forget a jacket
1059,DFA,Neutral,XX,don't forget a jacket
1059,DFA,Sad,XX,don't forget the jacket
1059,IEO,Anger,HI,it's a 11 o'clock
1059,IEO,Anger,LO,it's 11 O'Clock
1059,IEO,Anger,MD,it's 11 O'Clock
1059,IEO,Disgust,MD,11:00
1059,IEO,Happy,HI,it's 11:00
1059,IEO,Happy,MD,it's 11:00
1059,IEO,Neutral,XX,it's 11:00
1059,IOM,Anger,XX,I'm on my way to the meaning
1059,IOM,Fear,XX,I am on my way to the meeting
1059,IOM,Happy,XX,I'm on my way to the meeting
1059,IOM,Neutral,XX,I am on my way to the meeting
1059,IOM,Sad,XX,I'm on my way to the meeting
1059,ITH,Anger,XX,I think I have a doctor's appointment
1059,ITH,Fear,XX,I think I have a doctor's appointment
1059,ITH,Happy,XX,I think I have a doctor's appointment
1059,ITH,Neutral,XX,I think I have a doctor's appointment
1059,ITH,Sad,XX,I think I have a doctor's appointment
1059,ITS,Anger,XX,Africa seen this before
